0.0500	0.9780
0.1000	0.9493
0.1500	0.9229
0.2000	0.9143
0.2500	0.8948
0.3000	0.8616
0.3500	0.8372
0.4000	0.8265
0.4500	0.7788
0.5000	0.7374
0.5500	0.6931
0.6000	0.6261
0.6500	0.6210
0.7000	0.5982
0.7500	0.5889
0.8000	0.5733
0.8500	0.5428
0.9000	0.5260
0.9500	0.4746
1.0000	0.3231
