0.0500	0.9275
0.1000	0.8390
0.1500	0.7651
0.2000	0.7530
0.2500	0.7161
0.3000	0.6798
0.3500	0.6567
0.4000	0.6474
0.4500	0.6257
0.5000	0.6101
0.5500	0.5826
0.6000	0.5473
0.6500	0.5360
0.7000	0.4989
0.7500	0.4855
0.8000	0.4586
0.8500	0.4201
0.9000	0.3814
0.9500	0.3209
1.0000	0.2280
