0.0500	0.9754
0.1000	0.9430
0.1500	0.9060
0.2000	0.8942
0.2500	0.8717
0.3000	0.8434
0.3500	0.8273
0.4000	0.8189
0.4500	0.7960
0.5000	0.7814
0.5500	0.7582
0.6000	0.7306
0.6500	0.7211
0.7000	0.6916
0.7500	0.6777
0.8000	0.6527
0.8500	0.6172
0.9000	0.5829
0.9500	0.5226
1.0000	0.4402
