0.0500	0.9954
0.1000	0.9887
0.1500	0.9801
0.2000	0.9785
0.2500	0.9726
0.3000	0.9632
0.3500	0.9565
0.4000	0.9553
0.4500	0.9467
0.5000	0.9398
0.5500	0.9306
0.6000	0.9183
0.6500	0.9148
0.7000	0.8974
0.7500	0.8918
0.8000	0.8781
0.8500	0.8550
0.9000	0.8306
0.9500	0.7825
1.0000	0.7137
