0.0500	0.9837
0.1000	0.9666
0.1500	0.9480
0.2000	0.9435
0.2500	0.9327
0.3000	0.9199
0.3500	0.9123
0.4000	0.9092
0.4500	0.8986
0.5000	0.8907
0.5500	0.8795
0.6000	0.8628
0.6500	0.8569
0.7000	0.8383
0.7500	0.8291
0.8000	0.8117
0.8500	0.7849
0.9000	0.7607
0.9500	0.7175
1.0000	0.6462
