0.0500	0.9917
0.1000	0.9794
0.1500	0.9649
0.2000	0.9613
0.2500	0.9530
0.3000	0.9416
0.3500	0.9356
0.4000	0.9310
0.4500	0.9234
0.5000	0.9148
0.5500	0.9041
0.6000	0.8881
0.6500	0.8827
0.7000	0.8652
0.7500	0.8555
0.8000	0.8356
0.8500	0.8103
0.9000	0.7884
0.9500	0.7390
1.0000	0.6640
