0.0500	0.9862
0.1000	0.9415
0.1500	0.8812
0.2000	0.8680
0.2500	0.8299
0.3000	0.7788
0.3500	0.7527
0.4000	0.7426
0.4500	0.7083
0.5000	0.6846
0.5500	0.6433
0.6000	0.5919
0.6500	0.5799
0.7000	0.5287
0.7500	0.5171
0.8000	0.4902
0.8500	0.4331
0.9000	0.3914
0.9500	0.2978
1.0000	0.2137
