0.0500	0.9905
0.1000	0.9635
0.1500	0.9470
0.2000	0.9438
0.2500	0.9328
0.3000	0.9183
0.3500	0.9105
0.4000	0.9082
0.4500	0.8987
0.5000	0.8934
0.5500	0.8826
0.6000	0.8655
0.6500	0.8611
0.7000	0.8409
0.7500	0.8346
0.8000	0.8195
0.8500	0.7969
0.9000	0.7744
0.9500	0.7271
1.0000	0.6605
