0.0500	0.8194
0.1000	0.6099
0.1500	0.4692
0.2000	0.4500
0.2500	0.4055
0.3000	0.3692
0.3500	0.3496
0.4000	0.3429
0.4500	0.3217
0.5000	0.3097
0.5500	0.2948
0.6000	0.2739
0.6500	0.2677
0.7000	0.2474
0.7500	0.2407
0.8000	0.2283
0.8500	0.2119
0.9000	0.1963
0.9500	0.1735
1.0000	0.1420
