0.0500	0.9987
0.1000	0.9938
0.1500	0.9884
0.2000	0.9879
0.2500	0.9864
0.3000	0.9826
0.3500	0.9799
0.4000	0.9785
0.4500	0.9750
0.5000	0.9708
0.5500	0.9659
0.6000	0.9580
0.6500	0.9556
0.7000	0.9448
0.7500	0.9417
0.8000	0.9339
0.8500	0.9178
0.9000	0.9047
0.9500	0.8755
1.0000	0.8246
